,threshold,precision_test,precision_threshold,filename,model,param_config,time
1788,0.6802799039641144,0.637065637065637,0.6554054054054054,"(5, 0, 43)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,43,5
2138,0.6684184184184184,0.670487106017192,0.6453900709219859,"(6, 0, 43)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,43,6
2488,0.6511511511511512,0.5767634854771784,0.7094972067039106,"(7, 0, 43)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,43,7
2838,0.6741741741741741,0.5229244114002478,0.6628352490421456,"(8, 0, 43)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,43,8
3188,0.6891891891891891,0.5663082437275986,0.4825174825174825,"(9, 0, 43)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,43,9
39,0.6237298690135525,0.6822429906542056,0.6473429951690821,"(0, 0, 44)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,44,0
389,0.5635057392524448,0.5945330296127562,0.7333333333333333,"(1, 0, 44)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,44,1
739,0.5835931721651295,0.5120481927710844,0.7435897435897436,"(2, 0, 44)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,44,2
1089,0.6285401641416215,0.5470383275261324,0.575,"(3, 0, 44)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,44,3
1439,0.6312899383077781,0.6795774647887324,0.6643356643356644,"(4, 0, 44)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,44,4
1789,0.6410213219018606,0.6421404682274248,0.7028985507246377,"(5, 0, 44)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,44,5
2139,0.6316874638214021,0.6647398843930635,0.6893939393939394,"(6, 0, 44)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,44,6
2489,0.6169883814123912,0.5843454790823212,0.6864864864864865,"(7, 0, 44)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,44,7
2839,0.6408999034595875,0.5438829787234043,0.7090163934426229,"(8, 0, 44)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,44,8
3189,0.6493971112207039,0.581151832460733,0.5267175572519084,"(9, 0, 44)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,44,9
40,0.5715482332490188,0.6851211072664359,0.6090909090909091,"(0, 0, 45)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,45,0
390,0.5080862228642478,0.5846501128668171,0.7310126582278481,"(1, 0, 45)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,45,1
740,0.5278320115702402,0.5165945165945166,0.7125307125307125,"(2, 0, 45)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,45,2
1090,0.5773663485592805,0.5901639344262295,0.5384615384615384,"(3, 0, 45)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,45,3
1440,0.5838358739437364,0.6953405017921147,0.7142857142857143,"(4, 0, 45)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,45,4
1790,0.5893340015304229,0.6631299734748011,0.610062893081761,"(5, 0, 45)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,45,5
2140,0.5764327858559347,0.6832844574780058,0.7165354330708661,"(6, 0, 45)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,45,6
2490,0.5691134739093443,0.5975274725274725,0.7175141242937854,"(7, 0, 45)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,45,7
2840,0.5879092975788262,0.5747422680412371,0.7090163934426229,"(8, 0, 45)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,45,8
3190,0.595634898853986,0.606687898089172,0.5897435897435898,"(9, 0, 45)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,45,9
41,0.6355429975624415,0.6926070038910506,0.6600985221674877,"(0, 0, 46)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,46,0
391,0.5746831913042019,0.6011764705882353,0.7356687898089171,"(1, 0, 46)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,46,1
741,0.5955665558932708,0.5191082802547771,0.7631578947368421,"(2, 0, 46)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,46,2
1091,0.6377256729855508,0.579136690647482,0.5649122807017544,"(3, 0, 46)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,46,3
1441,0.6392908305922258,0.6883561643835616,0.6737588652482269,"(4, 0, 46)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,46,4
1791,0.6487468545834425,0.6797153024911032,0.708029197080292,"(5, 0, 46)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,46,5
2141,0.6404275217834764,0.6842105263157895,0.6893939393939394,"(6, 0, 46)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,46,6
2491,0.6232891664113169,0.5768261964735516,0.6939890710382514,"(7, 0, 46)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,46,7
2841,0.6548348560388321,0.5522388059701493,0.7178423236514523,"(8, 0, 46)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,46,8
3191,0.6659665531775603,0.5794392523364486,0.5447368421052632,"(9, 0, 46)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,46,9
42,0.5819498636707503,0.6919014084507042,0.6146788990825688,"(0, 0, 47)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,47,0
392,0.5146644326982104,0.5973871733966746,0.7310126582278481,"(1, 0, 47)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,47,1
742,0.5373920727732141,0.5140324963072378,0.7090464547677262,"(2, 0, 47)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,47,2
1092,0.5852085563633516,0.5681159420289855,0.5143769968051118,"(3, 0, 47)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,47,3
1442,0.5880331921082576,0.6794425087108014,0.6985294117647058,"(4, 0, 47)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,47,4
1792,0.6014035586097563,0.6797385620915033,0.6510067114093959,"(5, 0, 47)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,47,5
2142,0.5782847214079714,0.6388888888888888,0.7054263565891473,"(6, 0, 47)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,47,6
2492,0.5757801881092134,0.5851063829787234,0.7055555555555556,"(7, 0, 47)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,47,7
2842,0.5894717318301972,0.5701754385964912,0.7208333333333333,"(8, 0, 47)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,47,8
3192,0.6057404919762944,0.587516960651289,0.5490716180371353,"(9, 0, 47)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,47,9
43,0.6277820387619097,0.7047619047619048,0.6600985221674877,"(0, 0, 48)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,48,0
393,0.5657717137866325,0.5919335705812574,0.7333333333333333,"(1, 0, 48)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,48,1
743,0.5825910089819845,0.5083459787556904,0.7455012853470437,"(2, 0, 48)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,48,2
1093,0.628432396638542,0.5704225352112676,0.5629370629370629,"(3, 0, 48)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,48,3
1443,0.6300880394983429,0.6976744186046512,0.6643356643356644,"(4, 0, 48)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,48,4
1793,0.6440701422590958,0.660958904109589,0.7028985507246377,"(5, 0, 48)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,48,5
2143,0.6361701070402619,0.691358024691358,0.7054263565891473,"(6, 0, 48)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,48,6
2493,0.616635935740981,0.5960526315789474,0.6902173913043478,"(7, 0, 48)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,48,7
2843,0.6424162138791638,0.5508905852417303,0.7061224489795919,"(8, 0, 48)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,48,8
3193,0.6529106276896115,0.6,0.5490716180371353,"(9, 0, 48)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,48,9
44,0.6161082507190259,0.677007299270073,0.6473429951690821,"(0, 0, 49)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,49,0
394,0.5603862975975287,0.5918854415274463,0.7380191693290735,"(1, 0, 49)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,49,1
744,0.5843430244314152,0.512779552715655,0.7591623036649214,"(2, 0, 49)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,49,2
1094,0.6274540097320044,0.579136690647482,0.5709219858156028,"(3, 0, 49)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,49,3
1444,0.623348191524915,0.6994047619047619,0.6551724137931034,"(4, 0, 49)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,49,4
1794,0.6339844878004122,0.6816720257234726,0.697841726618705,"(5, 0, 49)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,49,5
2144,0.6243828140894496,0.6816816816816816,0.7,"(6, 0, 49)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,49,6
2494,0.6141602222803477,0.6018099547511312,0.7298850574712644,"(7, 0, 49)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,49,7
2844,0.6326463742954923,0.5670650730411687,0.7061224489795919,"(8, 0, 49)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,49,8
3194,0.6441470684425706,0.5831932773109244,0.5625,"(9, 0, 49)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,49,9
45,0.66646137593985,0.6754563894523327,0.6568627450980392,"(0, 0, 5)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,5,0
395,0.6080959712599435,0.5829207920792079,0.7333333333333333,"(1, 0, 5)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,5,1
745,0.6337183857969076,0.5209923664122137,0.7859078590785907,"(2, 0, 5)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,5,2
1095,0.6673729064670811,0.5320754716981132,0.5609756097560976,"(3, 0, 5)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,5,3
1445,0.6634356472446923,0.6495176848874598,0.6737588652482269,"(4, 0, 5)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,5,4
1795,0.6806838593790095,0.6428571428571429,0.6736111111111112,"(5, 0, 5)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,5,5
2145,0.6752404482478136,0.6845425867507886,0.6691176470588235,"(6, 0, 5)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,5,6
2495,0.6554625217459118,0.5850914205344585,0.7055555555555556,"(7, 0, 5)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,5,7
2845,0.6781844022028779,0.5316770186335403,0.7090163934426229,"(8, 0, 5)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,5,8
3195,0.6913042797884499,0.5549738219895288,0.49759615384615385,"(9, 0, 5)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,5,9
46,0.5120628539273373,0.6756756756756757,0.6118721461187214,"(0, 0, 6)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,6,0
396,0.4689267635189655,0.5792291220556746,0.721875,"(1, 0, 6)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,6,1
746,0.4841135381644454,0.5245901639344263,0.6791569086651054,"(2, 0, 6)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,6,2
1096,0.5337410279378121,0.5570469798657718,0.5513698630136986,"(3, 0, 6)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,6,3
1446,0.5445637964608555,0.6766917293233082,0.7089552238805971,"(4, 0, 6)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,6,4
1796,0.5477370787261157,0.6469072164948454,0.5574712643678161,"(5, 0, 6)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,6,5
2146,0.528160324883231,0.6851385390428212,0.7,"(6, 0, 6)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,6,6
2496,0.5379148666815391,0.6196721311475409,0.7134831460674157,"(7, 0, 6)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,6,7
2846,0.5573769264182024,0.5735735735735735,0.6975806451612904,"(8, 0, 6)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,6,8
3196,0.5655650715417672,0.5928853754940712,0.6017441860465116,"(9, 0, 6)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,6,9
47,0.6458207998931821,0.6765799256505576,0.6350710900473934,"(0, 0, 7)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,7,0
397,0.5943624407603564,0.5835411471321695,0.7451612903225806,"(1, 0, 7)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,7,1
747,0.6144785692054598,0.5041459369817579,0.7591623036649214,"(2, 0, 7)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,7,2
